id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
23557996,Cozy Bushwick Room :),16400151,Henning,Brooklyn,Bushwick,40.70199,-73.92035,Private room,45,2,10,2018-04-01,0.61,1,0
13236366,Beautiful 2 Bed/2 Bath Duplex on Upper West Side,3491890,George Steven,Manhattan,Upper West Side,40.78396,-73.97691,Entire home/apt,171,30,3,2016-11-16,0.08,6,188
22277333,Spacious 1 BR apartment in authentic Brooklyn,25769776,Katie,Brooklyn,Prospect-Lefferts Gardens,40.65616,-73.95676,Entire home/apt,64,2,4,2018-01-14,0.21,1,0
32638774,Friendly relaxing place for you to stay,72166833,Shalini,Manhattan,Washington Heights,40.84389,-73.93688,Private room,51,3,0,,,1,13
3283409,Beautiful Brooklyn Brownstone,16593547,Mary & Josh,Brooklyn,Bedford-Stuyvesant,40.68562,-73.92375,Entire home/apt,139,2,124,2019-06-25,2.09,1,231
5397568,New York 2 to 8 Guest + Private ROOFTOP SUPERHOST,9209691,Anatha Angèle,Manhattan,Harlem,40.82313,-73.94981999999999,Entire home/apt,185,4,137,2019-06-28,2.83,2,261
1717058,Top floor 1 bedroom soho/nolita,9053036,Raynald,Manhattan,Nolita,40.72182,-73.99625,Entire home/apt,185,3,65,2019-06-07,1.04,1,106
21973767,Spring in NYC! The perfect spot.,13242534,Elizabeth,Manhattan,Chelsea,40.73936,-73.99753,Entire home/apt,250,7,6,2018-06-05,0.33,1,0
21747137,"Private Room & Bath - Modern Bldg, S. W'Burg, BK",4952512,Betsy And Dan,Brooklyn,Williamsburg,40.70719,-73.95411999999999,Private room,140,1,12,2019-05-11,0.85,1,156
22542091,"Large, King Size NYC Room Near Trains",2339049,Arianna & Z,Brooklyn,Bushwick,40.6987,-73.93776,Private room,75,2,85,2019-06-23,4.65,2,128
3831962,Lg Quiet Artist Home -Ditmas Park -,2236848,Liz,Brooklyn,Flatbush,40.64699,-73.96307,Entire home/apt,50,24,0,,,1,0
15342164,JFK 15 AND LGA 18 MINUTES,97822063,Chima,Queens,St. Albans,40.70577,-73.75932,Private room,47,3,2,2018-12-16,0.06,1,56
13801326,Beautiful book-filled room + garden in Bed Stuy,1916501,Josephine,Brooklyn,Bedford-Stuyvesant,40.68847,-73.95443,Private room,50,1,0,,,1,0
26665588,Beautiful Convenient Bushwick Oasis w/Trampoline,7054114,Alex,Brooklyn,Bushwick,40.69286,-73.92675,Private room,75,1,22,2019-07-01,9.17,1,70
24599452,ELEXEY'S COMFORT.,185889529,Michelle,Queens,St. Albans,40.70389,-73.75782,Private room,50,3,58,2019-06-24,4.69,3,358
23668975,Live like a New Yorker!  Easy access to all...,130804,Heather,Manhattan,Washington Heights,40.8331,-73.94346999999999,Private room,65,2,0,,,1,0
8028767,"Clean, Comfy Bright Small Bedroom",20490026,Josie,Queens,Sunnyside,40.74109,-73.91577,Private room,55,90,15,2017-04-19,0.32,1,365
10519216,Beautiful LARGE one bedroom apt,54235059,Emmett,Queens,Long Island City,40.74399,-73.95321,Entire home/apt,195,1,0,,,1,0
21610946,Cozy Light-Filled Prospect Heights Apartment,39255079,Amy,Brooklyn,Prospect Heights,40.67411,-73.96531999999999,Private room,62,1,55,2019-07-01,2.76,1,63
32223111,Clean/convenient apartment w/rooftop & gym.,9163877,Brian,Brooklyn,Bedford-Stuyvesant,40.69116,-73.95444,Entire home/apt,132,3,4,2019-06-09,1.03,1,205
35965985,My comfy space,263994272,Morales,Brooklyn,Bedford-Stuyvesant,40.68708,-73.94657,Entire home/apt,44,1,0,,,3,179
9185329,"Sunny, Spacious, Botanical Greenpoint 1 Bdrm",17615713,Merrily,Brooklyn,Greenpoint,40.72697,-73.94712,Entire home/apt,108,7,19,2019-06-21,0.43,1,21
9118958,Nice Room in private house,22420999,Herman,Queens,Richmond Hill,40.69417,-73.83072,Private room,50,2,3,2018-01-07,0.08,5,346
21367929,★ 4BRs Family Groups★ Duplex ★Backyard ★ NYC 35min,49164956,Abena,Brooklyn,Bedford-Stuyvesant,40.67752,-73.91489,Entire home/apt,190,5,59,2019-07-07,2.86,5,24
1374457,Bedroom in Williamsburg Brooklyn,5386695,Joanne,Brooklyn,Williamsburg,40.71668,-73.94083,Private room,55,28,0,,,1,365
3529503,Quiet room+bath w/ separate entry.,6491377,Zaineb,Brooklyn,Bedford-Stuyvesant,40.69334,-73.94608000000001,Private room,79,4,70,2019-06-24,1.19,1,308
17843168,Columbus Circle Lincoln center Central park,112335936,Ronnie,Manhattan,Upper West Side,40.77048,-73.98252,Private room,250,3,11,2019-04-21,0.42,1,17
30388333,Thoughtful UWS Studio w/ Gym near Central Park by Blueground,107434423,Blueground,Manhattan,Upper West Side,40.79094,-73.97235,Entire home/apt,238,30,0,,,232,279
20780311,Cozy Apartment in Washington Heigths,106863782,Mariarosa,Manhattan,Washington Heights,40.85148,-73.9301,Entire home/apt,175,2,2,2017-11-05,0.09,1,0
15827538,Williamsburg 2 BR Apartment! 1 stop to Manhattan,6119933,Caroline & Georg,Brooklyn,Williamsburg,40.70944,-73.96161,Entire home/apt,209,2,23,2019-06-08,0.72,2,11
22087812,Cozy Studio with Private Entrance,161352782,Linda,Staten Island,Clifton,40.61603,-74.08666,Entire home/apt,65,1,70,2019-06-28,8.43,1,300
21926279,The Tree House,6999831,Erik,Brooklyn,Flatbush,40.64813,-73.9589,Entire home/apt,90,2,8,2018-07-24,0.42,1,0
30274568,Cleo’s Royale II,157141199,Adeola,Manhattan,Inwood,40.86184,-73.92756999999999,Private room,65,5,2,2019-04-28,0.32,2,365
34419094,Lovely  LIC-Lush garden-Midtown1stop-Breakfast,259796664,Santi,Queens,Long Island City,40.75314,-73.93644,Private room,89,1,9,2019-06-23,4.5,10,357
34323638,Sonder | The Biltmore | Spacious 1BR + Kitchen,219517861,Sonder (NYC),Manhattan,Theater District,40.75988,-73.98666999999999,Entire home/apt,220,29,0,,,327,333
223930,Lovely Apartment,1164642,Rosalynn,Brooklyn,Prospect Heights,40.674240000000005,-73.96665,Entire home/apt,150,5,24,2019-06-23,0.25,1,363
36057961,"Cozy apartment, amazing location!",271094569,Weronika,Manhattan,Lower East Side,40.71895,-73.98813,Entire home/apt,99,2,1,2019-06-26,1.0,1,333
21471116,Sweet Home in the Heart of Manhattan,16301391,Majer,Manhattan,Midtown,40.74557,-73.98216,Private room,130,1,9,2017-12-27,0.44,1,0
33061842,"Cozy house , very quiet , clean room !",140630987,Jiali,Queens,Flushing,40.77078,-73.82615,Private room,60,1,13,2019-06-23,4.94,6,125
36138789,Room with Amazing location in Manhattan,31846499,Veronika,Manhattan,East Harlem,40.78774,-73.94627,Private room,73,180,0,,,1,0
29083751,PRIME LOCATION CLEAN SOHO PRIVATE ROOM 2 BEDROOM,26860800,Jonathan,Manhattan,SoHo,40.72614,-74.00076,Private room,115,1,31,2019-06-12,3.39,1,1
7053496,Charming private room,15542610,Carol,Manhattan,Washington Heights,40.84289,-73.93925,Private room,60,1,86,2017-01-09,1.94,1,0
21868918,Beautifully Lit True Brooklyn Loft,159526448,Natasha,Brooklyn,Williamsburg,40.72192,-73.95597,Entire home/apt,350,2,16,2019-05-12,0.82,1,0
6781648,2BR Creative Oasis,3403868,Cusi,Manhattan,West Village,40.73643,-74.00350999999999,Entire home/apt,140,4,0,,,1,0
27202749,Entire 2nd floor w/2 Rooms in Authentic Brownstone,73425483,Vincent,Brooklyn,Bedford-Stuyvesant,40.69176,-73.9383,Private room,135,2,10,2019-06-27,1.21,6,249
16735801,Twin bed-Close to Columbia U & Central Park,64471880,Jaleh,Manhattan,Harlem,40.80172,-73.95538,Private room,100,1,226,2019-07-03,7.75,2,32
36318560,Luxury Sun-filled Private Room near Time Square,52917571,Linda Lou,Manhattan,Midtown,40.75286,-73.99297,Private room,120,2,1,2019-07-06,1.0,1,7
32244701,Quiet 1bedroom apartment,241985900,V,Manhattan,Hell's Kitchen,40.7588,-73.9922,Entire home/apt,150,1,23,2019-06-23,4.66,1,106
9945127,Convenient & Spacious & Feel Good Apartment,14521821,Koen,Brooklyn,Brooklyn Heights,40.69261,-73.99252,Entire home/apt,200,2,2,2016-07-25,0.05,1,0
35474830,Huge room in Brooklyn for rent,147228245,Evelyn,Brooklyn,Sunset Park,40.64658,-74.00986,Private room,38,10,0,,,1,67
32225195,Sonder | Stock Exchange | Beautiful 1BR + Kitchen,219517861,Sonder (NYC),Manhattan,Financial District,40.70732,-74.01029,Entire home/apt,240,2,8,2019-06-20,1.98,327,357
16113712,2 Bedroom Apartment in Harlem,105069538,Sohel,Manhattan,East Harlem,40.80764,-73.93963000000001,Entire home/apt,175,1,8,2018-10-03,0.29,1,66
8164253,Huge Studio -East Vill/Alphbet City,43091823,Elizabeth,Manhattan,East Village,40.72362,-73.98519,Entire home/apt,120,5,0,,,1,0
276216,Nights in White Satin in the Slope,1440691,Dena,Brooklyn,Sunset Park,40.65992,-73.99042,Entire home/apt,127,180,1,2016-09-01,0.03,1,365
19530778,Large window Private Room in Flushing Queens,137129564,Bing,Queens,Flushing,40.75221,-73.81533,Private room,60,1,32,2019-06-30,2.03,4,356
517626,Above Graham stop - L train,2438262,Walker,Brooklyn,Williamsburg,40.71577,-73.94084000000001,Private room,95,1,10,2014-12-03,0.14,1,0
16337271,"Charming Central 1- Bedroom Apartment, Gramercy",28450419,Jenna,Manhattan,Gramercy,40.73794,-73.98423000000001,Entire home/apt,200,10,4,2019-01-02,0.15,1,48
8192768,Pleasant room on garden floor,2808153,Basil And Jacqueline,Manhattan,Harlem,40.80577,-73.94708,Private room,120,2,11,2017-06-22,0.25,2,263
6594861,Park Slope Brownstone Duplex (unfurnished),34501360,Eric,Brooklyn,Park Slope,40.6746,-73.97901,Entire home/apt,275,30,12,2017-09-03,0.25,1,70
34687393,Cozy bedroom in the hearth of NYC!,43359332,Veronica,Manhattan,Midtown,40.74493,-73.98484,Private room,130,5,2,2019-07-05,2.0,1,74
21955216,"Bright, contemporary Kips Bay Studio apt",8801391,Alper Demis,Manhattan,Kips Bay,40.74381,-73.97944,Entire home/apt,300,3,0,,,1,180
9077858,Beautiful shared apartment / Coliving in Brooklyn,27974952,Alex,Brooklyn,East Flatbush,40.64509,-73.94825,Shared room,27,30,7,2019-03-20,0.16,7,342
33343579,Gorgeous modern style room near Central Park,5288991,Tanya,Manhattan,Upper East Side,40.77886,-73.95139,Private room,90,7,1,2019-05-25,0.67,6,0
13052968,Charming 1-BR Fort Greene Apartment,26959668,Flo And Erin,Brooklyn,Fort Greene,40.68748,-73.97397,Entire home/apt,125,3,19,2019-05-28,0.51,1,0
30402045,Large private room in 2nd floor apartment.,171673961,Eric,Brooklyn,Bedford-Stuyvesant,40.67896,-73.90892,Private room,25,2,2,2019-01-01,0.3,1,0
1304181,beautiful ROOM in a DREAM APARTMENT,7089676,Michel Fabrice,Manhattan,Midtown,40.75728,-73.97152,Private room,50,1,49,2017-12-30,0.91,1,14
36471896,Private Bedroom & PRIVATE BATHROOM in Manhattan,23548340,Sarah,Manhattan,Upper East Side,40.77192,-73.95369000000001,Private room,95,1,0,,,1,2
9586258,PRIVATE COSY ROOM IN BROOKLYN,27065592,Shane,Brooklyn,Clinton Hill,40.68402,-73.96094000000001,Private room,60,1,2,2016-01-02,0.05,1,0
753991,Elegant Stuyvesant Heights Retreat,1884204,Mark,Brooklyn,Bedford-Stuyvesant,40.68522,-73.93557,Entire home/apt,105,5,227,2019-07-03,2.79,2,234
905425,PAINTERS PARADISE / GREENPOINT,4843750,Painter,Brooklyn,Greenpoint,40.73425,-73.95506,Entire home/apt,160,5,152,2019-06-19,2.1,1,281
30392543,Stately Theater District 1BR w/ Indoor pool + Gym by Blueground,107434423,Blueground,Manhattan,Theater District,40.76177,-73.98504,Entire home/apt,316,30,0,,,232,311
29705207,Luxurious Ensuite in Historic Brownstone,22200018,Lucia,Brooklyn,Bedford-Stuyvesant,40.68405,-73.93401,Private room,70,2,11,2019-05-24,1.45,2,71
20405148,"Clean, Near Central Park and Subway",39469667,Anton,Manhattan,Midtown,40.7577,-73.9662,Private room,105,1,142,2019-06-23,6.6,1,38
24147123,"Bright Brooklyn home on the park, private backyard",4857962,Allison,Brooklyn,Bedford-Stuyvesant,40.69017,-73.94825,Entire home/apt,235,3,5,2018-11-25,0.32,1,3
27341122,Williamsburg Loft,206040990,Alejandro,Brooklyn,Williamsburg,40.71425,-73.9623,Entire home/apt,290,5,0,,,1,0
16135399,Nice Room in the Upper West Side. Great Location.,105258361,Elena,Manhattan,Upper West Side,40.79528,-73.97325,Private room,100,3,38,2019-04-03,1.21,1,14
47926,LUX APT IN TIMES SQUARE NEW BUILDING,218404,Claudia,Manhattan,Hell's Kitchen,40.76307,-73.99665,Entire home/apt,275,1,41,2019-06-26,0.38,1,299
8347980,Large Modern Studio Next To The Park,4230646,Jonathan,Manhattan,East Village,40.72595,-73.98218,Entire home/apt,150,2,6,2017-01-01,0.18,1,0
21106002,♕ Downtown Manhattan I Private Bedroom♕,151316042,Edhar,Manhattan,Chinatown,40.71363,-73.9909,Private room,90,1,58,2019-06-15,2.68,2,10
30326749,Spacious Neon Apartment Inspired by the Caribbean,1370324,Yeelen,Brooklyn,Prospect-Lefferts Gardens,40.65513,-73.95631999999999,Entire home/apt,100,3,2,2019-05-08,0.32,1,324
13772589,Beachside Antique Themed Room,36380968,Alex,Brooklyn,Brighton Beach,40.57577,-73.96115,Private room,60,1,18,2019-07-05,2.78,2,343
36141106,Honest clean living,13605253,Kerrey,Queens,Springfield Gardens,40.67136,-73.76248000000001,Entire home/apt,95,2,0,,,1,81
20565375,Luxury New 2 bed Apartment By Central Park North,138765458,Lilian,Manhattan,East Harlem,40.79674,-73.94674,Entire home/apt,325,6,15,2019-05-14,0.68,1,156
17173473,Ocean Blue Room,113558977,Joe,Queens,Rego Park,40.7265,-73.86017,Private room,30,1,120,2019-06-11,4.1,2,112
35842999,Clean Quiet 1BR in lovely doorman FiDi building,5339419,Catherine,Manhattan,Financial District,40.71133,-74.00676,Entire home/apt,220,4,0,,,1,6
4493658,Cute & Modern 1 Bedroom Apt,1869421,David,Brooklyn,Williamsburg,40.71256,-73.94188,Entire home/apt,100,8,14,2016-03-24,0.25,1,0
5127131,Cozy one-bedroom in E Village,1946840,Nick,Manhattan,East Village,40.72982,-73.98316,Entire home/apt,185,7,21,2019-06-04,0.4,1,27
7858096,Large Bedroom in Kips Bay/Gramercy,41411803,Dan,Manhattan,Gramercy,40.7357,-73.98087,Private room,87,3,3,2015-10-05,0.06,1,0
1732498,Hip Two Story BK Apt w/Private Yard,1818792,Clarissa & Rich,Brooklyn,Greenpoint,40.72716,-73.94971,Entire home/apt,199,2,25,2016-10-18,0.44,1,5
4564695,"Sunny, Quiet Queen Bedroom, Best Block in LES",619991,David,Manhattan,Lower East Side,40.72082,-73.98952,Private room,89,4,91,2019-06-01,1.86,1,16
36172164,Sleeping Easy on the East Side! 1 Bed/1 Bath,270629822,Jasson,Manhattan,East Harlem,40.78586,-73.94475,Entire home/apt,199,3,3,2019-07-02,3.0,1,349
26249544,Comfy Room with Private Insuite Bathroom,22577148,Diana,Brooklyn,Bedford-Stuyvesant,40.69455,-73.9343,Private room,63,3,27,2019-07-06,2.26,7,225
5647416,Paris in Manhattan with 2 balconies,2458750,Stephanie,Manhattan,Upper East Side,40.76923,-73.95034,Entire home/apt,159,30,14,2019-05-23,0.3,1,265
3703037,SUBLET in the UWS,18876264,Daniel,Manhattan,Upper West Side,40.77817,-73.97844,Entire home/apt,200,1,0,,,1,0
16274717,Cozy bedroom on Roosevelt Island,33069397,Jesse,Manhattan,Roosevelt Island,40.76178,-73.94988000000001,Private room,40,10,1,2017-01-07,0.03,1,0
3642801,"Cozy Brooklyn  studio, 30 min to Manhattan",2052361,Katya,Brooklyn,Prospect-Lefferts Gardens,40.6553,-73.95815999999999,Entire home/apt,80,3,24,2019-06-23,0.4,3,19
6559926,"Sunny 1Bdr + 2 Big Sofabed, Clean!",26270573,Joe,Manhattan,Upper East Side,40.77205,-73.95339,Entire home/apt,240,5,82,2019-06-08,1.87,2,158
21961462,Luxury 1B1B Apt with City View @ Columbia U,56067189,Yuanwen,Manhattan,Morningside Heights,40.80485,-73.96345,Entire home/apt,150,3,1,2017-12-14,0.05,1,0
28732998,Quintessential Tribeca Loft,3612407,Mag,Manhattan,Tribeca,40.7172,-74.00675,Entire home/apt,295,3,3,2018-12-08,0.33,1,17
21591672,HUGE bedroom available in artsy Bushwick,54966810,Garland,Brooklyn,Bushwick,40.70361,-73.9255,Private room,52,1,2,2017-11-15,0.1,1,0
3144135,Cozy Garden View Apartment!  Perfect for Families!,10835806,Rick,Brooklyn,Bedford-Stuyvesant,40.68208,-73.92994,Entire home/apt,185,5,60,2019-03-29,1.3,1,0
30461720,"Cozy yet Spacious 1BR Apt, 25 Min from Manhattan",157219382,Lucy,Queens,Elmhurst,40.74717,-73.87645,Entire home/apt,75,6,1,2019-01-25,0.18,1,0
31123490,Modern 1 Bedroom Escape with River Views,65294078,Matt,Manhattan,Hell's Kitchen,40.76792,-73.98453,Entire home/apt,279,1,12,2019-07-02,3.27,1,0
7717598,Cozy Brooklyn Private Home,40532977,Johari,Brooklyn,Bedford-Stuyvesant,40.67982,-73.91346999999999,Entire home/apt,35,3,63,2019-01-21,1.33,4,0
20085460,Beautiful large 2 bed apartment near Columbia U,21594748,Gabriel,Manhattan,Morningside Heights,40.807,-73.96452,Entire home/apt,220,2,6,2018-03-19,0.27,2,0
13941973,Affordable room near of LGA airport in Queens.,46712160,Lucilu,Queens,Woodside,40.74071,-73.89186,Private room,55,1,251,2019-06-23,9.3,2,31
18516072,CENTRAL PARK WEST BRIGHT AND SPACIOUS,671187,Mike,Manhattan,Upper West Side,40.800340000000006,-73.95940999999999,Private room,139,31,0,,,1,83
32893569,"EAST 141 FACE HARLEM
NEAR TO YANKE STADIUM",144839232,Karla,Bronx,Mott Haven,40.80981,-73.92031,Private room,39,1,9,2019-07-01,3.38,1,176
21804666,Luxury room at Hudson Yards,158731650,Jamal,Manhattan,Hell's Kitchen,40.75605,-73.99797,Private room,139,1,0,,,1,0
3908094,Spacious Comfy Bedroom in Bushwick,5879951,Marine,Brooklyn,Williamsburg,40.70617,-73.93674,Private room,68,5,5,2017-09-20,0.11,1,0
8361443,"Cozy studio, with fantastic light",10618178,Greg,Manhattan,Upper East Side,40.78174,-73.94829,Entire home/apt,119,6,4,2015-10-30,0.09,1,0
6625406,1 Bedroom in Williamsburg!,23527094,Ginevra,Brooklyn,Williamsburg,40.711870000000005,-73.96342,Private room,85,1,11,2019-01-23,0.33,1,154
21091844,Sunny Room in Queens,28270349,Jie,Queens,Flushing,40.76604,-73.79442,Private room,100,1,34,2018-10-31,1.65,2,189
31904156,Fantastic Private Bedroom. Great Views & Location.,239168415,Christine,Manhattan,Financial District,40.70493,-74.0102,Private room,119,3,4,2019-05-10,1.15,1,26
31499813,SUNNY SAFE & COZY BRICK BEDROOM CLOSE TO NYC! <3,236014031,Jim,Bronx,Longwood,40.81624,-73.9011,Private room,50,2,0,,,1,0
29828155,Bergen Beach Beauty,224365956,Marshall,Brooklyn,Bergen Beach,40.62221,-73.90975,Entire home/apt,49,3,20,2019-06-30,2.64,1,164
17297467,Big Beautiful Room in Quiet Area with Private Bath,55198931,Monica & Robin,Brooklyn,Flatbush,40.64774,-73.96517,Private room,65,2,12,2017-10-03,0.44,1,294
25285275,Central SPACIOUS Triplex - LOCATION LOCATION LOC..,191007759,Robert,Manhattan,Gramercy,40.73773,-73.98321999999999,Entire home/apt,250,6,11,2019-06-29,0.85,1,223
2620068,Cute Apartment with Great Bathroom!,13347167,AFI Apartments,Manhattan,Upper East Side,40.77107,-73.95682,Entire home/apt,117,30,6,2019-03-31,0.11,29,255
1166616,Gorgeous Large Sunny Room - Upper Manhattan,6388666,Celine,Manhattan,Washington Heights,40.84002,-73.9385,Private room,80,2,56,2019-06-22,0.76,1,249
14699186,Spacious 1 bedroom with Private Deck with Grill,31483654,Marcus,Brooklyn,Kensington,40.64535,-73.9738,Entire home/apt,100,3,2,2016-11-15,0.06,1,0
195123,"Cheerful, comfortable room",940724,Susan,Manhattan,Washington Heights,40.83403,-73.94553,Private room,50,1,225,2019-06-12,2.35,1,343
15437922,"Bright Room, Luxury Building, 3 Stops To Manhattan",17849213,Alexey,Brooklyn,Williamsburg,40.71506,-73.93816,Private room,90,1,52,2019-07-06,2.88,2,52
1044502,HELLO HARLEM,5749899,Obora & Michael,Manhattan,Harlem,40.8035,-73.94764,Entire home/apt,195,4,128,2019-06-22,1.76,1,278
19114447,Beautiful douplex with garden in crown heights!!,5434236,Andrea,Brooklyn,Crown Heights,40.67615,-73.92935,Entire home/apt,188,3,11,2018-08-24,0.45,1,144
35386935,"Gay friendly private room, 20 minutes to Manhattan",16950644,Bojan,Queens,Jackson Heights,40.75103,-73.8913,Private room,85,1,2,2019-07-07,2.0,1,42
20420311,Efficiency-like rental,64097020,Lesley / Eric,Brooklyn,Bushwick,40.68513,-73.90987,Private room,50,2,38,2019-01-02,1.66,1,0
17555918,Private bedroom right on the High Line/Chelsea,3650456,Louizos Alexandros,Manhattan,Chelsea,40.74899,-74.00403,Private room,90,7,12,2017-11-01,0.42,1,0
12854022,Cozy room in new duplex apartment!!,70235809,Sandra,Brooklyn,Bushwick,40.69301,-73.92683000000001,Private room,95,1,0,,,1,0
3039110,The proud New Yorker Room,8159536,Genae,Bronx,Concourse Village,40.83288,-73.91834,Private room,50,1,21,2019-06-02,0.36,3,188
22373272,Historic Crown Heights Townhouse w. Private Yard,156935,Sneha,Brooklyn,Crown Heights,40.66602,-73.94612,Entire home/apt,300,4,28,2019-06-25,1.52,1,179
32219678,Sonder | Wall Street | Quaint Studio + Laundry,219517861,Sonder (NYC),Manhattan,Financial District,40.70564,-74.01162,Private room,204,2,4,2019-04-29,0.96,327,327
12504542,Charming Brooklyn Brownstone!,3982538,Joel,Brooklyn,Prospect Heights,40.67908,-73.97333,Private room,75,1,0,,,1,0
2119216,"Affordable, Private, Simple & Clean NYC Flat!",10806025,Christina,Manhattan,Harlem,40.82029,-73.93861,Entire home/apt,80,1,353,2019-06-19,5.26,1,258
31692426,Charming 2 Bedroom Brownstone Apartment,237668552,Kim,Brooklyn,Cobble Hill,40.68525,-73.99837,Entire home/apt,200,2,4,2019-07-07,1.38,2,22
24575257,"Private, big, clean cozy room, in TIMES SQUARE",146182000,Shir,Manhattan,Theater District,40.75885,-73.98147,Private room,120,3,25,2018-11-03,1.72,1,0
33936370,Cozy room with 3 windows.,43676525,Filip,Brooklyn,Bushwick,40.69174,-73.90811,Private room,40,30,0,,,1,365
35030460,BEAUTIFUL ROOM WITH GARDEN VIEW!,10975951,Ayla Silvia,Brooklyn,Bedford-Stuyvesant,40.69348,-73.94499,Private room,60,2,2,2019-06-23,1.67,1,1
34119485,Bright and Spacious Apartment in Bay Ridge,29094579,Ruby,Brooklyn,Fort Hamilton,40.61642,-74.02396999999999,Entire home/apt,89,3,4,2019-06-23,1.56,1,21
22376093,Private Cozy Rustic Escape in Williamsburg,24273714,Aracelis,Brooklyn,Williamsburg,40.71339,-73.93896,Entire home/apt,160,2,34,2019-07-01,1.84,3,272
13841569,The Parachute Loft Bedrm 2,62605071,Anna,Brooklyn,Coney Island,40.57476,-74.00101,Private room,95,1,41,2019-06-16,1.33,2,158
21275075,Nolita/Soho Duplex Apartment with Rooftop,25265179,Veronica,Manhattan,Nolita,40.72244,-73.99461,Entire home/apt,250,1,9,2019-05-27,0.75,1,0
20639280,Prime Location close to Central Park!,5137740,Stefanie,Manhattan,Upper West Side,40.78696,-73.97293,Shared room,125,3,0,,,1,0
7457673,NEW Modern Brooklyn 1BR Apt!,2203415,James,Brooklyn,Bedford-Stuyvesant,40.68678,-73.9513,Entire home/apt,85,1,6,2015-11-29,0.13,1,0
9767424,Brooklyn's Finest - ML,50364039,Cathy,Brooklyn,Williamsburg,40.71602,-73.96248,Entire home/apt,130,2,67,2019-07-07,1.57,3,252
24042844,"LOVE MANHATTAN 2
NEAR TO YANKE STADIUM",143052745,Ociel,Bronx,Mott Haven,40.80863,-73.92121,Private room,50,1,33,2019-07-03,2.14,4,75
8473623,"Large, sunny Williamsburg room",5803786,Bailey,Brooklyn,Williamsburg,40.70727,-73.94025,Private room,75,2,1,2015-09-28,0.02,1,0
1013648,Gorgeous 2 Fl Apt in1887 Brownstone,5018907,Vera,Brooklyn,Park Slope,40.67541,-73.9784,Entire home/apt,225,7,8,2015-08-29,0.11,1,342
14135050,,85288337,Jeff,Brooklyn,Bedford-Stuyvesant,40.69421,-73.93234,Private room,70,3,0,,,1,0
9275199,"Sunny, Spacious Apartment",48170780,Christopher,Brooklyn,Bedford-Stuyvesant,40.67936,-73.93388,Private room,46,1,0,,,1,0
19659617,Huge Central Wiliamsburg 2 bedroom clean w/rooftop,125090618,Avi,Brooklyn,Williamsburg,40.7132,-73.96042,Entire home/apt,145,10,0,,,1,0
21433001,Colorful & cozy studio in Brooklyn,11908891,Alenka,Brooklyn,Flatbush,40.64016,-73.96784,Entire home/apt,97,3,2,2017-11-18,0.1,1,0
18347330,Sunny One-Bedroom Apartment in Brooklyn,36678842,Danny,Brooklyn,Crown Heights,40.66939,-73.95832,Entire home/apt,150,3,2,2018-01-02,0.08,1,0
172700,"Sunny, cozy room in Lower East Side",302772,Cheryl,Manhattan,Lower East Side,40.71473,-73.98841999999999,Private room,115,3,3,2016-02-15,0.04,2,337
2435408,Modern Duplex Studio Factory Loft,7503643,Vida,Brooklyn,Greenpoint,40.726690000000005,-73.9419,Entire home/apt,129,30,9,2019-04-30,0.16,52,325
16893993,Sunny room in a shared appartement in Bushwick,3855091,Do,Brooklyn,Bushwick,40.70657,-73.92181,Private room,53,5,1,2017-08-27,0.04,1,0
721719,Heart of Harlem 1 BR Garden apt,3726131,John,Manhattan,Harlem,40.80745,-73.94353000000001,Entire home/apt,150,5,17,2018-06-25,0.26,2,36
1290208,Live like a real New Yorker!,7016230,André,Manhattan,Lower East Side,40.7191,-73.98866,Entire home/apt,80,3,67,2017-01-16,0.92,1,85
8652556,A Rm 8 Dbl Pensione-like Hrt of Bk,44924546,Hayes,Brooklyn,Boerum Hill,40.68522,-73.97856,Private room,83,1,202,2019-06-25,4.53,4,0
5846745,"Spacious room in fun, quiet house",24561040,Ame,Brooklyn,Park Slope,40.68018,-73.97596,Private room,115,2,153,2019-07-05,3.0,3,0
9112463,"Cozy 1 bedroom, close to it all in Manhattan !",39916377,Jaclyn,Manhattan,Upper East Side,40.76295,-73.95725,Entire home/apt,145,6,49,2019-06-21,2.38,1,76
27024042,Art Chalk wall room,203307016,Israel,Brooklyn,Bedford-Stuyvesant,40.68063,-73.91689000000001,Private room,65,1,44,2019-06-20,3.73,2,75
35805037,Lovely & Spacious 2 Bedroom Apartment,269345069,Joyce,Brooklyn,Vinegar Hill,40.70112,-73.98402,Entire home/apt,225,2,1,2019-06-27,1.0,1,303
26441519,Sunny & colorful room in Bushwick w/ yard access,16865342,Elene,Brooklyn,Bushwick,40.70553,-73.91938,Private room,53,2,29,2019-06-20,2.46,2,143
23644901,"Modern, lux BDR breakfast airport pickup included!",51088192,Sama,Brooklyn,Bedford-Stuyvesant,40.69028,-73.94163,Private room,100,3,0,,,1,364
24918572,The Crown,188391102,Alliot,Brooklyn,Crown Heights,40.67442,-73.94096,Entire home/apt,295,4,7,2019-05-10,0.56,2,343
34065052,Spacious & Awesome Room in Brooklyn!,215532980,Isa & Bruno,Queens,Ridgewood,40.70515,-73.9136,Private room,75,1,11,2019-07-01,4.52,3,88
